student_id,student_name,grade,school_name,reading_score,math_score,school_type
13768041,Angela Jackson,9th,Fisher High School,75,89.6,Public
84610432,Jacqueline Russo,12th,Turner High School,71.8,42.8,Public
127591049,Abigail Brooks,12th,Chang High School,49,80.5,Public
50020072,Joseph Barron,12th,Campbell High School,47.1,83.8,Public
68367620,David Gibson,9th,Turner High School,85.8,92.5,Public
23674251,Caitlin Scott,10th,Fisher High School,62.1,59.3,Public
98779398,Bryan Green,9th,Chang High School,85.2,87.4,Public
96311952,Dillon Green,9th,Campbell High School,91.7,61.2,Public
35428738,Stephanie Perez,9th,Fisher High School,96,88.2,Public
106811986,Frank Peters,10th,Richard High School,65.1,64.1,Charter
44423740,Theresa Robbins,9th,Wagner High School,,58.8,Public
108424711,Christopher Wagner,10th,Fisher High School,79.6,61.4,Public
126061651,Charlene Fox,12th,Campbell High School,88.6,97.2,Public
59380629,Billy Davis,11th,Turner High School,76.4,86.2,Public
57035332,Barbara Bautista,9th,Turner High School,71.4,58.8,Public
90900217,Linda Durham,9th,Bowers High School,,46.1,Public
106682186,Christine Johnson,10th,Bowers High School,28.8,68.1,Public
97468341,Jonathan Diaz,12th,Montgomery High School,78.7,60.9,Public
84239444,James Oliver,10th,Turner High School,68.7,70.4,Public
123213826,Nicholas Miller,11th,Fisher High School,94.3,67.7,Public
25429446,Amanda Reed,9th,Chang High School,70.5,82.8,Public
26120799,Tricia Nash,10th,Green High School,96.4,82.6,Public
28083070,Kevin Case,9th,Turner High School,66.8,74.9,Public
129319025,Eric White,10th,Turner High School,55.4,76.4,Public
96798986,Ronald May,11th,Silva High School,73.1,51.7,Public
66526829,Margaret Smith,11th,Green High School,48.9,53.4,Public
73625027,Stacy Hatfield,10th,Turner High School,65.3,68.4,Public
81483413,Andrew Bowman,10th,Turner High School,68.1,83.9,Public
99204943,Donna Pierce,12th,Green High School,72.1,24.1,Public
86939687,Kristy Terry,10th,Fisher High School,94.7,67.5,Public
120205688,Daniel Ferguson,9th,Chang High School,,77.6,Public
77882840,Daniel Abbott,12th,Fisher High School,70.4,53.3,Public
106654570,Lisa Macias,11th,Turner High School,73.8,58.7,Public
34500026,Gabriel Stone,9th,Turner High School,63.3,72.9,Public
46055213,Terri Smith,10th,Richard High School,84.3,52.1,Charter
76551509,Joshua Marquez,12th,Campos High School,67,64.1,Public
113096888,Jessica Mills,11th,Fisher High School,99.9,52.2,Public
119572018,Michele Hartman,9th,Turner High School,91.7,69.9,Public
111901357,Lisa Williams,9th,Turner High School,94.4,66.5,Public
82335418,Michael Brown,10th,Wagner High School,64.4,85.4,Public
74898536,Laura Holmes,11th,Chang High School,91,57,Public
21628791,Brandon Phillips,10th,Montgomery High School,,,Public
88335548,Brenda Greene,12th,Campbell High School,91.4,78.1,Public
97578736,Nicole Benjamin,12th,Campos High School,77.1,42.2,Public
83299582,Joshua Daniels,9th,Chang High School,60.7,62.2,Public
86624785,Michelle Hicks,10th,Turner High School,42.8,45.3,Public
121506111,Spencer Miller,11th,Fisher High School,75.8,49.6,Public
79218399,Gregory Perez,10th,Campbell High School,95.3,79.4,Public
107541527,Michael Buchanan III,11th,Richard High School,80.6,37.3,Charter
17610331,Daniel Buck II,10th,Turner High School,74,,Public
103323655,Brandi Jimenez,9th,Richard High School,79.2,51.6,Charter
50491313,Jason Bennett,9th,Turner High School,75.2,67.6,Public
19391072,Ashley Robinson,11th,Turner High School,72.4,47.7,Public
72529289,Matthew Soto,12th,Turner High School,61.5,38.3,Public
88221636,Rhonda Wilson,11th,Dixon High School,76.2,73.5,Charter
61070312,Eileen Nunez,11th,Richard High School,67.8,60.2,Charter
21686681,John Johnson,9th,Turner High School,,74.5,Public
124309289,Sarah Garcia,12th,Silva High School,54.7,69,Public
126606184,Lauren Rivas,12th,Turner High School,82.1,34.8,Public
108756081,Gina Keller,12th,Green High School,82.7,33.3,Public
10600908,Jennifer Burke,9th,Montgomery High School,97.2,77.6,Public
98882285,Troy Ellis,10th,Fisher High School,,86.6,Public
33568412,Kevin Barker,9th,Fisher High School,93.4,89,Public
36770029,Natalie Mckenzie,11th,Fisher High School,54.1,44.2,Public
97903327,Sarah Miller,10th,Fisher High School,82.1,85.1,Public
16662267,Valerie Martinez,10th,Campbell High School,95.5,60.7,Public
114831123,Christopher Wells,12th,Fisher High School,66.7,71.5,Public
37259031,Jose Walsh,10th,Fisher High School,73.9,78.6,Public
63529609,Melissa Holder,10th,Fisher High School,69.4,68.9,Public
27177071,Crystal Mcneil,9th,Sullivan High School,68.4,73.2,Public
114341888,Paige Everett,9th,Turner High School,77.3,78.7,Public
115216530,Michael Richardson,9th,Wagner High School,66.8,49,Public
50935549,Pamela Diaz,12th,Turner High School,,,Public
44111023,Janet Duncan,11th,Chang High School,68,47.6,Public
80755883,Brian Joseph,12th,Fisher High School,81.9,62.8,Public
54232662,Amanda Gordon,10th,Montgomery High School,,71.8,Public
73173249,Stephanie Livingston,10th,Turner High School,76,63.4,Public
99345792,Rachel Brown,11th,Woods High School,90.9,64.4,Public
63187902,Marie Johnston,9th,Wagner High School,73.1,66.8,Public
123082727,Amy Thomas,12th,Silva High School,83.3,68.3,Public
126626041,Jill Cervantes,11th,Turner High School,72.2,33.9,Public
86758839,Brandy Johnson,11th,Bowers High School,55.9,60.2,Public
68678199,Christine Pittman,11th,Turner High School,69.4,49,Public
104809068,Holly Eaton,10th,Richard High School,,60,Charter
125584809,Nicholas Rangel,11th,Silva High School,78.7,75.4,Public
73693033,Jacob Perez,11th,Chang High School,74.9,66.7,Public
120695515,Joseph Zuniga,12th,Turner High School,,17.1,Public
101448587,Logan Wells,9th,Richard High School,85.9,56.4,Charter
87090512,Christopher Taylor,10th,Campbell High School,94,69.9,Public
25881738,Melissa Goodman,11th,Turner High School,69.2,82.5,Public
124972221,Rebecca Duran,12th,Fisher High School,76.4,,Public
82442929,Michelle Crawford,9th,Turner High School,39.5,72.9,Public
125476289,Matthew Quinn,9th,Wagner High School,79.3,88.4,Public
109616117,Jean Walker,10th,Fisher High School,65.1,44.2,Public
52016314,Robert Wallace,12th,Richard High School,93.7,84.3,Charter
75138075,David Santana,10th,Fisher High School,99.8,75.3,Public
30443064,Molly Lawson,12th,Campbell High School,81.3,75.7,Public
111704279,Gavin Rodriguez,11th,Richard High School,87.1,64,Charter
95293945,Christopher Larsen,9th,Fisher High School,91,84.4,Public
90962789,Michael Wyatt,11th,Chang High School,77.3,,Public
108137626,Corey Campbell,12th,Fisher High School,89.9,45.4,Public
31591562,Mariah Barrett,11th,Wagner High School,38.1,57.9,Public
58456525,Stephanie Fisher,9th,Fisher High School,62.9,82,Public
80354718,Ashley Perez,10th,Campbell High School,99.9,73.7,Public
15069379,Ann Garcia,11th,Richard High School,60.3,70.4,Charter
44232096,Andrea Shelton,9th,Richard High School,72.7,70,Charter
77523879,Robert Lewis,11th,Bowers High School,92.1,53.4,Public
70151688,Cheyenne Ramos,10th,Campbell High School,,55.8,Public
22658508,Nathaniel Hendricks,11th,Campos High School,79.9,71.6,Public
104191420,Kevin Patel,11th,Turner High School,99.8,64.8,Public
56859962,Thomas Richards,11th,Fisher High School,38,50.2,Public
82951452,Emily Garcia,11th,Odonnell High School,91.7,38,Public
87612822,Terry Mccarthy,10th,Turner High School,,65.1,Public
69657698,Steven Barnett,11th,Montgomery High School,49.9,55.2,Public
119634590,Cody Wright,12th,Richard High School,,58.2,Charter
92367968,Aaron Vaughn,12th,Fisher High School,93,32.1,Public
18222498,Jennifer Gregory,9th,Campos High School,82.7,50.9,Public
25078415,Michelle Ward,9th,Chang High School,60.1,,Public
91494120,Gerald Bishop,11th,Turner High School,,50.5,Public
101291446,Michael Gomez,10th,Fisher High School,85.6,69.4,Public
37785987,Melody Clark,11th,Richard High School,,69.6,Charter
72946189,Jeffrey Vargas,12th,Bowers High School,69.5,48.5,Public
122217959,Michelle Young,10th,Fisher High School,70.2,79,Public
11381268,Jennifer Middleton,12th,Silva High School,49.9,50.6,Public
37760928,Jasmine Harris,10th,Campos High School,90,72.1,Public
110155913,Margaret Gray,9th,Campbell High School,69.2,76.3,Public
96165292,Joshua Smith,10th,Turner High School,60.7,61.1,Public
122082029,Ariana Hodges,9th,Turner High School,65.4,95.6,Public
25135219,Katelyn Baxter,12th,Chang High School,,53.7,Public
54278930,Jason Webb,12th,Campbell High School,51.5,47.6,Public
120480571,Roy Lopez,10th,Montgomery High School,45.4,43.2,Public
25047792,Steven Dillon,9th,Fisher High School,76.7,70.4,Public
121057929,Derek Mullins,9th,Turner High School,79,80,Public
126998135,Alexandria Johnson,12th,Turner High School,40.7,41.2,Public
98121519,Tyler Baker,11th,Turner High School,,69.1,Public
115323041,Edward Murphy,10th,Wagner High School,70.1,50.7,Public
36247015,David Moody,12th,Campos High School,66.9,62.7,Public
66316275,Elizabeth Espinoza,12th,Fisher High School,74.4,52,Public
105847113,Curtis Harris,10th,Fisher High School,92.2,80.8,Public
42900744,Donna Dean,12th,Fisher High School,66.1,56.3,Public
13410784,Sherri Jacobs,11th,Bowers High School,82.3,80,Public
24204468,Shawn Frederick,10th,Fisher High School,68.9,42.5,Public
36477380,Scott Williamson,10th,Campbell High School,75.7,91.5,Public
105384210,Michelle Wood,9th,Turner High School,90.6,88.6,Public
109022620,Timothy Gonzalez,12th,Chang High School,61,65.9,Public
107871462,James Mcbride,11th,Silva High School,81.4,68.7,Public
13861919,Lisa Johnson,12th,Richard High School,,79.7,Charter
89084209,Mike Hammond,12th,Campos High School,79.2,67.1,Public
86455857,Monica Novak,10th,Montgomery High School,66.1,41.3,Public
19004356,Emily Humphrey,9th,Turner High School,88,86.6,Public
53369992,Jacob Richardson,11th,Silva High School,86.9,94.1,Public
101384706,Stephen Nelson,11th,Wagner High School,78.5,38.2,Public
122612538,Patrick Simmons,12th,Fisher High School,92.3,66.1,Public
23661895,Amanda Ballard,11th,Turner High School,71.1,42.1,Public
77417684,Kaitlyn Mcdonald,12th,Fisher High School,67.6,74.8,Public
43265789,Rebecca Daniels,9th,Turner High School,63.9,68.2,Public
110842080,Michael Fields,9th,Sullivan High School,94.8,55,Public
11040884,Maria Potter,11th,Bowers High School,84.9,60.4,Public
24510848,Christopher Maddox,9th,Turner High School,,71.4,Public
95267308,Regina Mason,10th,Odonnell High School,74.3,55.1,Public
56943904,Candice Mcdowell,12th,Fisher High School,73.7,44.3,Public
114086868,Erin Jones,11th,Fisher High School,75.1,38.5,Public
72064692,Stephen Day,9th,Turner High School,73.9,77.2,Public
106592357,Heather Higgins,12th,Campbell High School,78.4,53,Public
68145004,Timothy Tran,10th,Fisher High School,58.6,89.4,Public
43683714,Teresa Huff,12th,Wagner High School,73.2,75.3,Public
68058214,Natasha Skinner,10th,Turner High School,64.9,78.9,Public
120221387,Joel Rasmussen,11th,Fisher High School,87.6,51.2,Public
97279530,Eric Blackwell,11th,Richard High School,79.7,65.6,Charter
40282642,Vincent Moore,12th,Montgomery High School,,64.7,Public
97388502,Christopher Villarreal,11th,Campos High School,83.5,62.4,Public
106965191,Stephanie Graves,11th,Campos High School,66.4,72,Public
73523899,Elizabeth Monroe,10th,Montgomery High School,78.5,29.7,Public
127019657,Nancy Shaffer,9th,Turner High School,73.5,90.8,Public
14418772,Samuel Myers,9th,Montgomery High School,90.4,59.4,Public
120182400,Lisa Sullivan,12th,Campbell High School,76,69.7,Public
102968011,Michele Barton,11th,Montgomery High School,71.4,79,Public
27459087,Emily Kline,12th,Silva High School,42.9,80.9,Public
61675898,Ashley Whitney,12th,Fisher High School,81.6,72.5,Public
45555015,Kathryn Davenport,12th,Green High School,66.6,44.9,Public
30166341,Dawn Ochoa,12th,Turner High School,67.5,72.8,Public
54254404,Kevin Coffey,9th,Silva High School,94.4,47.1,Public
33505417,Tina Austin,10th,Campbell High School,98.5,88.8,Public
67156816,Brittany Mccullough,11th,Turner High School,54,,Public
99103264,Terry Mack,10th,Wagner High School,77.5,92.1,Public
46466035,Christopher Hill,9th,Montgomery High School,88.1,49.6,Public
109702474,Debra Fitzgerald,12th,Richard High School,93.8,81.8,Charter
62447371,Johnathan Lee,12th,Fisher High School,67.4,,Public
60456885,Jennifer Mcdonald,11th,Turner High School,80.7,77.2,Public
88140319,Alexis Arnold,10th,Campos High School,80.5,78.6,Public
68685674,Jerry Jones,12th,Fisher High School,,68.7,Public
110636597,Brooke Rodriguez,12th,Fisher High School,86.1,,Public
31163712,Brenda Perry,9th,Green High School,75.5,90,Public
129609463,Christy Martinez,11th,Fisher High School,49.1,55.3,Public
115688087,Ricky Pitts,11th,Green High School,81.9,46.9,Public
71732996,David Chapman,11th,Campbell High School,,66.4,Public
105858911,Misty Perkins,10th,Fisher High School,84.6,60.9,Public
122796328,Jesus Holt,12th,Fisher High School,73.4,47.4,Public
23042993,Craig Giles,12th,Richard High School,71.4,70.6,Charter
22390659,Ryan Klein,12th,Turner High School,63.4,35.5,Public
26164904,Wanda Tran,9th,Turner High School,,92.6,Public
113027776,Stephen Williams,10th,Turner High School,97.8,70.1,Public
49479472,Troy Guerra,10th,Turner High School,59.3,61.5,Public
22436979,Kelly Schroeder,10th,Fisher High School,87.3,54.9,Public
48861560,Natalie Mcdonald,12th,Campbell High School,77.4,73.2,Public
113595143,Laura Crawford,12th,Richard High School,69.9,77.5,Charter
41257155,Erica Smith,11th,Fisher High School,52.5,54.7,Public
99101266,Jose Gordon,9th,Silva High School,84.4,53.3,Public
43622979,Jennifer Johnson,12th,Campbell High School,80.6,66,Public
68758527,Veronica Martin,10th,Fisher High School,87,83.2,Public
62319894,Mark Butler,9th,Turner High School,70.6,78.2,Public
128216462,Tyler Callahan,12th,Chang High School,48.3,,Public
53879204,Michael Shaw,9th,Silva High School,91.9,88.7,Public
38835344,Victor Coleman,11th,Fisher High School,71.1,49.8,Public
35699156,John Waller,10th,Fisher High School,80.8,70.8,Public
34048957,Jessica Fisher,12th,Chang High School,61.9,72.7,Public
69315626,Paul Sims,10th,Campbell High School,92.4,66.9,Public
123471037,Savannah Werner,10th,Richard High School,76.4,67.9,Charter
104189584,Matthew Richmond,9th,Turner High School,,97.1,Public
77209287,Heidi Simpson,12th,Chang High School,56.1,77,Public
76655256,Jason Dyer,11th,Turner High School,79.9,76.8,Public
91841184,Natalie Sanchez,10th,Richard High School,53.9,46.2,Charter
35363097,Krystal Kline,12th,Bowers High School,73.1,53.7,Public
60001777,Katherine Hernandez,9th,Fisher High School,,65.3,Public
22329332,Bruce Swanson,11th,Bowers High School,73.3,73,Public
99778330,Todd Williams,10th,Montgomery High School,81.6,,Public
22951629,Michael Keller,10th,Bowers High School,58.4,61.9,Public
106148730,Michael Adams,11th,Chang High School,86,84.8,Public
29173675,Kenneth Webb,12th,Chang High School,59.7,70,Public
83567285,Joseph Nguyen,10th,Fisher High School,,64.5,Public
80236496,Franklin Woods,10th,Campbell High School,73.7,99.1,Public
57017774,John Owens,9th,Montgomery High School,91.9,37.9,Public
62649043,Robert Kelly,12th,Chang High School,70.9,67,Public
84796699,Nathan Parker,11th,Silva High School,98.6,65.1,Public
13126476,Mark Powell,12th,Chang High School,64.8,84.1,Public
44638726,Travis Moore,9th,Turner High School,90.1,78.8,Public
113604681,James Moore,11th,Bowers High School,77.5,81.7,Public
28910677,Lori Tran,10th,Campbell High School,68.7,37.7,Public
64516239,Jose Taylor,11th,Fisher High School,53.9,49,Public
47532175,Jessica Jones,12th,Fisher High School,93.6,69.4,Public
95639208,Deborah Lambert,11th,Bowers High School,82.9,,Public
129516844,Jason Taylor,10th,Campbell High School,83.3,53,Public
93657994,Carl Martin,10th,Campbell High School,70.1,60,Public
74263064,Kristen Lopez,10th,Campos High School,79.5,,Public
45086872,Loretta Cruz,12th,Richard High School,,90.6,Charter
49433900,Pamela Mann,11th,Green High School,62.7,78.9,Public
23636341,Adrian Alvarez,9th,Wagner High School,,47,Public
79291280,Benjamin Decker,12th,Green High School,98.1,59.5,Public
101829313,Jeremy Smith,11th,Odonnell High School,83.6,34.4,Public
106777208,Charles Hays,12th,Fisher High School,64.3,26.9,Public
79116200,Jacob Duran,9th,Green High School,74.9,72.6,Public
92605073,Kathryn Hill,10th,Turner High School,62.2,66.1,Public
119546992,Frank Benton,9th,Turner High School,63.5,,Public
47735040,Wesley Munoz,9th,Turner High School,,71.6,Public
101654698,Evan Maxwell,12th,Chang High School,64.5,62.7,Public
38041332,Arthur Reyes,11th,Montgomery High School,62.5,66,Public
117079584,Paula Scott,10th,Turner High School,82.1,,Public
82781350,Kelly Ashley,12th,Richard High School,70.5,59.9,Charter
16890217,Jessica Lee,10th,Turner High School,73.8,57.6,Public
103407924,Laura Cortez,9th,Chang High School,88.2,50.2,Public
19222918,Christopher Collins,11th,Turner High School,91.8,49.9,Public
